,buying__high,buying__low,buying__med,buying__vhigh,maint__high,maint__low,maint__med,maint__vhigh,doors__2,doors__3,doors__4,doors__5more,persons__2,persons__4,persons__more,lug_boot__big,lug_boot__med,lug_boot__small,safety__high,safety__low,safety__med,acceptance
828,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,unacc
829,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,unacc
830,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,acc
831,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,unacc
832,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,acc
833,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,acc
834,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,unacc
835,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,acc
836,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,acc
837,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,unacc
838,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,unacc
839,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,unacc
840,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,unacc
841,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,unacc
842,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,unacc
843,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,unacc
844,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,unacc
845,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,unacc
846,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,unacc
847,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,unacc
848,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,acc
849,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,unacc
850,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,acc
851,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,acc
852,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,unacc
853,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,acc
854,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,acc
855,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,unacc
856,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,unacc
857,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,acc
858,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,unacc
859,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,acc
860,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,acc
861,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,unacc
862,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,acc
863,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,acc
864,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,unacc
865,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,unacc
866,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,unacc
867,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,unacc
868,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,unacc
869,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,unacc
870,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,unacc
871,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,unacc
872,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,unacc
873,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,unacc
874,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,unacc
875,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,acc
876,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,unacc
877,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,unacc
878,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,acc
879,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,unacc
880,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,acc
881,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,acc
882,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,unacc
883,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,unacc
884,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,unacc
885,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,unacc
886,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,unacc
887,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,acc
888,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,unacc
889,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,acc
890,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,acc
891,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,unacc
892,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,unacc
893,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,unacc
894,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,unacc
895,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,unacc
896,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,unacc
897,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,unacc
898,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,unacc
899,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,unacc
900,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,unacc
901,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,unacc
902,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,acc
903,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,unacc
904,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,unacc
905,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,acc
906,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,unacc
907,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,acc
908,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,acc
909,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,unacc
910,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,unacc
911,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,acc
912,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,unacc
913,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,acc
914,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,acc
915,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,unacc
916,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,acc
917,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,acc
918,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,unacc
919,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,unacc
920,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,unacc
921,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,unacc
922,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,unacc
923,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,unacc
924,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,unacc
925,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,unacc
926,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,unacc
927,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,unacc
928,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,unacc
929,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,acc
930,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,unacc
931,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,acc
932,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,acc
933,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,unacc
934,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,acc
935,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,acc
936,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,unacc
937,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,unacc
938,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,acc
939,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,unacc
940,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,acc
941,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,acc
942,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,unacc
943,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,acc
944,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,acc
945,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,unacc
946,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,unacc
947,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,unacc
948,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,unacc
949,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,unacc
950,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,unacc
951,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,unacc
952,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,unacc
953,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,unacc
954,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,unacc
955,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,unacc
956,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,acc
957,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,unacc
958,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,acc
959,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,acc
960,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,unacc
961,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,acc
962,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,acc
963,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,unacc
964,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,unacc
965,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,acc
966,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,unacc
967,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,acc
968,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,acc
969,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,unacc
970,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,acc
971,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,acc
972,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,unacc
973,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,unacc
974,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,unacc
975,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,unacc
976,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,unacc
977,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,unacc
978,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,unacc
979,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,unacc
980,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,unacc
981,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,unacc
982,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,unacc
983,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,acc
984,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,unacc
985,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,unacc
986,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,acc
987,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,unacc
988,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,acc
989,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,acc
990,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,unacc
991,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,unacc
992,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,unacc
993,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,unacc
994,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,unacc
995,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,acc
996,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,unacc
997,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,acc
998,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,acc
999,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,unacc
1000,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,unacc
1001,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,unacc
1002,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,unacc
1003,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,unacc
1004,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,unacc
1005,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,unacc
1006,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,unacc
1007,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,unacc
1008,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,unacc
1009,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,unacc
1010,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,acc
1011,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,unacc
1012,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,unacc
1013,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,acc
1014,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,unacc
1015,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,acc
1016,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,acc
1017,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,unacc
1018,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,unacc
1019,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,acc
1020,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,unacc
1021,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,acc
1022,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,acc
1023,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,unacc
1024,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,acc
1025,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,acc
1026,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,unacc
1027,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,unacc
1028,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,unacc
1029,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,unacc
1030,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,unacc
1031,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,unacc
1032,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,unacc
1033,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,unacc
1034,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,unacc
1035,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,unacc
1036,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,unacc
1037,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,acc
1038,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,unacc
1039,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,acc
1040,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,acc
1041,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,unacc
1042,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,acc
1043,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,acc
1044,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,unacc
1045,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,unacc
1046,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,acc
1047,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,unacc
1048,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,acc
1049,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,acc
1050,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,unacc
1051,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,acc
1052,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,acc
1053,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,unacc
1054,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,unacc
1055,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,unacc
1056,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,unacc
1057,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,unacc
1058,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,unacc
1059,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,unacc
1060,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,unacc
1061,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,unacc
1062,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,unacc
1063,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,unacc
1064,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,acc
1065,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,unacc
1066,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,acc
1067,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,acc
1068,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,unacc
1069,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,acc
1070,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,acc
1071,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,unacc
1072,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,unacc
1073,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,acc
1074,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,unacc
1075,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,acc
1076,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,acc
1077,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,unacc
1078,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,acc
1079,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,acc
1080,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,unacc
1081,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,unacc
1082,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,unacc
1083,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,unacc
1084,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,unacc
1085,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,unacc
1086,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,unacc
1087,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,unacc
1088,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,unacc
1089,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,unacc
1090,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,acc
1091,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,acc
1092,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,unacc
1093,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,acc
1094,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,acc
1095,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,unacc
1096,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,acc
1097,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,vgood
1098,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,unacc
1099,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,unacc
1100,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,unacc
1101,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,unacc
1102,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,acc
1103,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,acc
1104,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,unacc
1105,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,acc
1106,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,vgood
1107,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,unacc
1108,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,unacc
1109,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,unacc
1110,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,unacc
1111,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,unacc
1112,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,unacc
1113,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,unacc
1114,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,unacc
1115,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,unacc
